model_size,n_epochs,dataset_percent,masked_percent,n_windows,time,first_train_loss,first_mse,first_rmse,first_mae,first_smape,last_train_loss,last_mse,last_rmse,last_mae,last_smape,windows
small,10,0.5,0.0,5,116.82749247550964,0.0031470924150198,0.0495339201447313,0.0026849799052679,0.0310613725582612,0.3537382345975602,0.0011770180426537,0.0377055512654191,0.0016988120419892,0.0207142214379852,0.2507396140369422,"[17, 12, 10, 16, 8]"
small,10,0.5,0.0,10,212.6886429786682,0.0039238631725311,0.0514526449647149,0.0029149050708544,0.031959637824637,0.3566103465489739,0.0,0.0185205485591559,0.0004040035504448,0.0087659299380523,0.1532739337275922,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,10,0.5,0.25,1,23.86900639533997,0.0018679775530472,0.0508429933806093,0.0028203171210645,0.0314074800718237,0.3531600817386059,0.0019607902504503,0.0505383237699604,0.0027556346324601,0.0313339637656133,0.3535226661807915,[17]
small,10,0.5,0.25,5,117.1113965511322,0.0,0.0528110708912226,0.0029911137685191,0.0328128388786319,0.3663986718991852,0.0,0.0371473691734264,0.0015881958394691,0.0196433953676922,0.2369070064792884,"[17, 12, 10, 16, 8]"
small,10,0.5,0.25,10,212.3030140399933,0.0030388450250029,0.0515839555717785,0.0028863934511184,0.0316417397313997,0.3584433417707258,0.0,0.0215170570386759,0.0005337999723292,0.0098677720949227,0.1447558560512893,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,10,0.5,0.5,1,23.992485761642456,0.0025173905305564,0.0462867560495006,0.0023186526794694,0.0284692285000895,0.3325703355324034,0.0034152432344853,0.046476801881319,0.0023468528843795,0.0286782630266213,0.3337698076762869,[17]
small,10,0.5,0.5,5,117.86328458786012,0.0022199067752808,0.046548046003466,0.0023502517305018,0.0284932149491242,0.3335342867712415,0.0,0.0345366073856484,0.0013118458766586,0.0194501597284069,0.2498392823505088,"[17, 12, 10, 16, 8]"
small,10,0.5,0.5,10,212.8514060974121,0.0032966830767691,0.0463414969850438,0.0023173357671331,0.028488918496153,0.3304361965847294,0.0,0.0213807963642118,0.000517494833666,0.0105643794457495,0.1602750150545354,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,10,0.5,0.75,1,23.80735731124878,0.0017558373510837,0.043907163478438,0.0020112986311083,0.0265841548544418,0.3173107997042264,0.002831173595041,0.0440950522398723,0.0020278409282929,0.0266772646548661,0.3172924763756427,[17]
small,10,0.5,0.75,5,116.74116373062134,0.0028699887916445,0.044217949528878,0.0020369157506417,0.0268377968959097,0.3195738850706126,0.0017601232975721,0.032490429133402,0.0011367241690094,0.0184663668948693,0.2453600154191868,"[17, 12, 10, 16, 8]"
small,10,0.5,0.75,10,211.25422620773315,0.0012968691298738,0.0438909471998006,0.0020023344869985,0.026603427772297,0.3164292267263565,0.0,0.0215499900379616,0.0005023789187357,0.0111196608400635,0.174328908429423,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,10,0.75,0.0,1,33.8234121799469,0.0041206199675798,0.0366889249794588,0.001481502396205,0.0231907970018307,0.4395851681095738,0.0030555496923625,0.0370797644348384,0.0015148813131789,0.0237816595379043,0.4426222798862482,[17]
small,10,0.75,0.0,5,171.69563031196594,0.0063625397160649,0.036772430456025,0.0014906140972775,0.0235893868688573,0.4441183261767233,0.0021875340025871,0.0276401601635647,0.0008765191616772,0.0156953082689075,0.3451517270351643,"[17, 12, 10, 16, 8]"
small,10,0.75,0.0,10,312.7986795902252,0.0055479705333709,0.0367305514375407,0.0014670004449174,0.0234661870729397,0.4404557524861905,0.0,0.014461299894769,0.0002525523438028,0.0069009360433979,0.1788617040903498,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,10,0.75,0.25,1,34.125542402267456,0.0068599279038608,0.0380770152066974,0.0015733213295727,0.0241793656802982,0.4530176668553439,0.006516779307276,0.0378816039291922,0.0015614144376325,0.024232391311396,0.4528676020485082,[17]
small,10,0.75,0.25,5,172.3377525806427,0.0034174439497292,0.0370788365994751,0.0014890153835382,0.0233379164018738,0.4412477141278924,0.0,0.0261822062163552,0.0007997909557005,0.0145572851136446,0.3064969740603319,"[17, 12, 10, 16, 8]"
small,10,0.75,0.25,10,311.8034808635712,0.0057466556318104,0.0387901417089326,0.0016184393844924,0.0243820093406302,0.4549641598643763,0.0,0.0142903499691801,0.0002652789373656,0.006205443714068,0.1488214085881192,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,10,0.75,0.5,1,34.11571955680847,0.0002815770858433,0.0339042650995015,0.0012652467728726,0.02170726922143,0.4200148057672647,0.0059403171762824,0.0338356497372075,0.0012463401884078,0.0216369877365101,0.4231783659738367,[17]
small,10,0.75,0.5,5,171.92485404014587,0.0042134751565754,0.0340617492172921,0.0012518775936123,0.0219196962381554,0.4234935629587844,0.0010844075586646,0.0248018614547718,0.0006921982059362,0.0148554120123078,0.3309213002410331,"[17, 12, 10, 16, 8]"
small,10,0.75,0.5,10,311.2470259666443,0.0069237537682056,0.03364481388371,0.0012308832604909,0.021582095195179,0.4209821980193842,0.0,0.0170372949044293,0.0003336765971729,0.0086714229940697,0.2478058691728961,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,10,0.75,0.75,1,33.76073598861694,0.0023819282650947,0.0319270568290191,0.0010699814156987,0.0205073626703727,0.4100600672624213,0.0026340712793171,0.0318769962543127,0.0010588955933567,0.020370960369034,0.4067126770394922,[17]
small,10,0.75,0.75,5,171.96932554244995,0.0072212051600217,0.0320691911533831,0.0010795974479859,0.0205202908505013,0.4110349595716249,0.0004731036606244,0.0228183132789213,0.0005674299455947,0.013802107674531,0.3287126425193734,"[17, 12, 10, 16, 8]"
small,10,0.75,0.75,10,310.9220724105835,0.0028785385657101,0.0316925298948653,0.0010486122588249,0.0203677133386866,0.4089183614947515,0.0,0.0157231740376973,0.0002644214756179,0.0084780871328389,0.2471714786670384,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,10,1.0,0.0,1,45.84292221069336,0.0070739523507654,0.0270717602011478,0.0007851127188287,0.0171471797395497,0.4191222549277856,0.0,0.0270193231204101,0.0007858170387627,0.0177166426294099,0.4305884365886481,[17]
small,10,1.0,0.0,5,227.13190269470212,0.0127957575023174,0.0273533128750623,0.0007997403012584,0.0176037430564653,0.4317427192741322,0.0001412312703905,0.0178246867770955,0.0003554140865205,0.0103307710117499,0.3109896979716434,"[17, 12, 10, 16, 8]"
small,10,1.0,0.0,10,412.2507576942444,0.0045811221934854,0.0278607338965692,0.0008257153218299,0.0173036724890527,0.4216033199979087,0.0,0.0133307819605291,0.0002167802046757,0.0067231443119253,0.2668907248849,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,10,1.0,0.25,1,45.82352375984192,0.0081888260319828,0.0293699901685902,0.0009218010739165,0.0185033541035783,0.4363075427593634,0.0088580260053277,0.028283165539077,0.0008508811969805,0.0179906652815749,0.4299905480951648,[17]
small,10,1.0,0.25,5,226.94936442375183,0.0014208063948899,0.0282817969806498,0.0008557713065303,0.0182380553061033,0.4296737305627925,0.0002748540719039,0.0175854075684119,0.0003607419930375,0.0103404405847962,0.3100736276039235,"[17, 12, 10, 16, 8]"
small,10,1.0,0.25,10,414.7430307865143,0.0,0.0298870493755128,0.0009545180386047,0.0190640206578845,0.4465789142393664,0.0,0.0103590423529486,0.0001140536436023,0.0053325810142895,0.2236266727200595,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,10,1.0,0.5,1,46.107786655426025,0.0045569101348519,0.0253110031067996,0.0006896324629065,0.0163554171490592,0.413797185330005,0.0018611918203532,0.0248892945979333,0.0006727150306031,0.0160062150440781,0.4077589354301846,[17]
small,10,1.0,0.5,5,226.8235423564911,0.0056398203596472,0.0252995985542109,0.0006876242289563,0.016138888343566,0.4089632473500808,7.630223990418017e-05,0.0189589823321769,0.00040599565713,0.0112086956887024,0.3427128619504889,"[17, 12, 10, 16, 8]"
small,10,1.0,0.5,10,414.6543049812317,0.0066767400130629,0.0248759206973984,0.0006615034498649,0.0161499181084389,0.4129941718614178,0.0,0.0118482140414487,0.0001522293524094,0.0063638197570963,0.260673141766981,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,10,1.0,0.75,1,46.26203966140747,0.0043359803967177,0.0230791260060432,0.0005603323991655,0.0149740599270444,0.3988609309188504,0.0017794158775359,0.023410770710983,0.0005776329335741,0.0150613976022749,0.3959140113361394,[17]
small,10,1.0,0.75,5,227.52013039588928,0.003761223051697,0.0232819633946968,0.000569887895798,0.0149705103636198,0.397204196822333,0.0002099758276017,0.0168060058504429,0.0003004312710633,0.0105481232100316,0.345729830332057,"[17, 12, 10, 16, 8]"
small,10,1.0,0.75,10,414.7334306240082,0.0032158582471311,0.023192341805453,0.0005651148856759,0.0149591237224419,0.3980897402462003,0.0,0.0128889240649979,0.0001712013387944,0.0073309251112567,0.2839333338360666,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,20,0.25,0.0,1,24.077810525894165,0.0026810346171259,0.0666656961316022,0.0048491495905228,0.0393176829631282,0.3202187508434948,0.0017519611865282,0.0658559307267449,0.0047299053399377,0.0386223856944725,0.3154057498700837,[17]
small,20,0.25,0.0,5,117.1702365875244,0.0018114576814696,0.0664616232892878,0.0048301618039456,0.0389434818034543,0.3147958277953627,0.0,0.0500049550830608,0.0028395449946148,0.02610955946434,0.2211589320951404,"[17, 12, 10, 16, 8]"
small,20,0.25,0.0,10,212.28057146072388,0.0027998024597764,0.0678385450627318,0.0049613288036837,0.0393764508385489,0.3198706020242158,0.0,0.0275536249255777,0.0008919522752944,0.0117716388692599,0.1276135735759035,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,20,0.25,0.25,1,23.79855751991272,0.0014887969009578,0.0673008293689755,0.0049474267736851,0.0396706166546484,0.3189210239094222,0.0020272580441087,0.068628661352689,0.0051024431718807,0.0403147116686003,0.3259952491863596,[17]
small,20,0.25,0.25,5,116.45291090011597,0.0012422286672517,0.0663331036195102,0.0047461717917145,0.0387398335510138,0.3185508273445652,0.0,0.0493573777643399,0.0028206118436,0.0250083657619185,0.2127128196778991,"[17, 12, 10, 16, 8]"
small,20,0.25,0.25,10,211.10927510261536,0.0008248095400631,0.0677874129228284,0.0049445115268173,0.0393400110854216,0.3190697940838418,0.0,0.025618052648455,0.0007936870615995,0.010544088416503,0.109585886531062,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,20,0.25,0.5,1,23.67882204055786,0.001157620223239,0.061170207055624,0.0040427577377811,0.0358766235199569,0.2986157908261803,0.0018186921952292,0.0609919688086547,0.0040222580488924,0.0356917687713347,0.2976888273483692,[17]
small,20,0.25,0.5,5,116.34424924850464,0.0019906854722648,0.0608952767273151,0.0040124623200076,0.0354003266231142,0.2951656986018747,0.0007045062957331,0.0465774911011131,0.002426837970619,0.0253216739138588,0.2237382512214505,"[17, 12, 10, 16, 8]"
small,20,0.25,0.5,10,211.9286358356476,0.0012215592432767,0.061123490794272,0.0040366176818755,0.0359006750834124,0.2989271482728528,0.0,0.0295335228210083,0.000950600176443,0.0144321669803298,0.1463286970424471,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,20,0.25,0.75,1,23.717999696731567,0.0017335978336632,0.057804702442047,0.0035013884238462,0.0334714895832563,0.2841240169368245,0.0010176255600526,0.0577744160000014,0.0034794691184908,0.0335770685320175,0.2856101823044957,[17]
small,20,0.25,0.75,5,116.11678814888,0.0012418570695444,0.0576068361468974,0.0034583937631446,0.033399452746197,0.2847501284751272,0.0003147895622532,0.0440815016432983,0.0020463445133547,0.0240162892772171,0.2214376665068531,"[17, 12, 10, 16, 8]"
small,20,0.25,0.75,10,211.5348994731903,0.0016726783942431,0.0576669554267366,0.0034759100608854,0.0333930040960809,0.2840616561508603,0.0,0.028879928475736,0.0008874892630697,0.0145239337566081,0.1480220337927732,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,20,0.5,0.0,1,47.5962142944336,0.0034863171167671,0.0492548213550594,0.0026510947145183,0.0305523149515963,0.3499610304098965,0.0030789889860898,0.0510024263046986,0.0028486106299352,0.0313585214440398,0.3525062916626933,[17]
small,20,0.5,0.0,5,231.9579713344574,0.0033774927724152,0.0504821151185771,0.0027913484776923,0.0313385638028365,0.3539453581367544,0.0024002324789762,0.0392084754007039,0.001793341925513,0.0211342674704732,0.2527216066162537,"[17, 12, 10, 16, 8]"
small,20,0.5,0.0,10,422.5514667034149,0.0043195406906306,0.0506869616082045,0.0027799515320178,0.0313540102932096,0.3555551700789417,0.0,0.0208745693521218,0.0004942945774829,0.00966037260969,0.1491395331635791,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,20,0.5,0.25,1,47.72112321853638,0.0036547279451042,0.0518160657667431,0.0029125099553278,0.0322802401810032,0.3670220462574395,0.0008568615303374,0.0519462220695438,0.0029170490781279,0.0322153776332753,0.3618252224661576,[17]
small,20,0.5,0.25,5,234.534197807312,0.0033414401113986,0.0527105350278265,0.0030209623659043,0.032981894198939,0.3686633943158246,0.0,0.038350285908261,0.0016891186232106,0.0202732352939035,0.2410258340711273,"[17, 12, 10, 16, 8]"
small,20,0.5,0.25,10,424.411892414093,0.0008789639687165,0.0515860932724517,0.0028500596422986,0.0318548642219712,0.3625827350790335,0.0,0.0218986231505097,0.0005556216249825,0.0094436000838292,0.1393493735641002,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,20,0.5,0.5,1,47.68751645088196,0.003328715218231,0.0465206762245824,0.0023330428857688,0.028639266270439,0.3350217195758179,0.0063723744824528,0.0466922703098953,0.0023856055545564,0.0287483350273863,0.3357418784383086,[17]
small,20,0.5,0.5,5,232.6177716255188,0.001413551159203,0.0462553373838938,0.0023182175639017,0.0284484422961711,0.333650921614643,0.0014616776024922,0.0346168490136702,0.001304192745465,0.0193177318347463,0.2510709844226192,"[17, 12, 10, 16, 8]"
small,20,0.5,0.5,10,421.3878676891327,0.0023815857712179,0.0468998440193759,0.0023803837705141,0.0288736473286814,0.3338112497975877,0.0,0.0228530322363106,0.0006085989676409,0.0110355719246744,0.1722847814399415,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,20,0.5,0.75,1,47.89477300643921,0.0030493519734591,0.043967909172646,0.0020187206216303,0.0265567729031043,0.3164007514524329,0.0039912061765789,0.0439111739423144,0.0020037484214157,0.0267411008061795,0.3190485917865839,[17]
small,20,0.5,0.75,5,234.1129372119904,0.0029327822849154,0.0437552390906769,0.0019878814219831,0.0266557323488567,0.3178137834564965,0.0019834344275295,0.0316917588368207,0.0010816576899714,0.0180814539212175,0.2415535002909325,"[17, 12, 10, 16, 8]"
small,20,0.5,0.75,10,425.0650715827942,0.0036865263245999,0.0438402408531235,0.0019970606925858,0.0265606065055043,0.316261285414146,0.0,0.0210932770193353,0.0004804452956748,0.010791672659468,0.1707736813451031,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,20,0.75,0.0,1,67.83246278762817,0.0128336939960718,0.0379894151077781,0.0015927077519755,0.0243754620018046,0.4465535878943046,0.0048791137523949,0.0367326317627481,0.0014804784698197,0.0239317303046777,0.4468414870382164,[17]
small,20,0.75,0.0,5,342.0980350971222,0.0038007097318768,0.0360257775422115,0.0014163576598681,0.0228487204635111,0.4337940967571422,0.0,0.0281769123233876,0.0009016332854359,0.0158362652254162,0.3324632255342218,"[17, 12, 10, 16, 8]"
small,20,0.75,0.0,10,618.924144744873,0.0049322447739541,0.0377316385286521,0.0015457075631491,0.0243393297582855,0.4555395692033611,0.0,0.014749351442161,0.0002829652969114,0.0063989763534388,0.1949739574387285,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,20,0.75,0.25,1,67.62582969665527,0.0047194389626383,0.0377460324633036,0.0015277060844437,0.0241584372920871,0.4550552037082471,0.00202640844509,0.0382885338862449,0.0016023840477196,0.024107113370193,0.4408462799529654,[17]
small,20,0.75,0.25,5,340.94324827194214,0.0050593977794051,0.0370565356289171,0.0015177626967224,0.0237226160435348,0.4453109778357446,0.0,0.0273103186174176,0.0008547187479699,0.0148098583038417,0.3094642009013214,"[17, 12, 10, 16, 8]"
small,20,0.75,0.25,10,622.1571881771088,0.0,0.0370670483028306,0.0015082926813446,0.0236982613486756,0.4470473990428636,0.0,0.0134669084812851,0.0002409603552691,0.0064418269472119,0.1958777960209044,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,20,0.75,0.5,1,68.20299410820007,0.0046999854966998,0.0331916133496331,0.0011941216822852,0.0211956877879719,0.4176201615096163,0.0034264444839209,0.0337871810781792,0.0012393408176383,0.021763427519648,0.4252676546208679,[17]
small,20,0.75,0.5,5,340.9394700527191,0.0031685987487435,0.0333151136393502,0.0012042966806508,0.0214416662429872,0.4219302072877741,0.0001626265875529,0.0243148437379781,0.0006645323096533,0.0143283797810366,0.3226026817458693,"[17, 12, 10, 16, 8]"
small,20,0.75,0.5,10,621.3767788410187,0.004266545176506,0.0340960873129689,0.0012613591585534,0.0216879219037506,0.4221423378829213,0.0,0.0158150050529254,0.0002912870789837,0.0082539543787278,0.2249450353875031,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,20,0.75,0.75,1,67.50347208976746,0.0015763029223307,0.0318547522053297,0.0010630841592588,0.0204362954221169,0.4101392788405279,0.0027771298773586,0.0317751544196584,0.0010585854574785,0.0203005269404285,0.4087962746754116,[17]
small,20,0.75,0.75,5,341.51344418525696,0.0048344284296035,0.0320350148391658,0.0010743345032133,0.0205265746802258,0.410570024729622,0.0041828113608062,0.0227262824396624,0.0005672778160046,0.0139126820621131,0.328400395688594,"[17, 12, 10, 16, 8]"
small,20,0.75,0.75,10,621.4617457389832,0.001849893014878,0.0318176416832381,0.0010558288126889,0.0203780990194437,0.4065445210116413,0.0,0.015177762104638,0.0002474015622651,0.0085516259807084,0.2561706297148629,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,20,1.0,0.0,1,91.1477963924408,0.0063112513162195,0.0302499766772069,0.0009799027590821,0.0189243412261609,0.4443850648025964,0.0100550092756748,0.0275333634808405,0.0008106372481259,0.0176002705784733,0.4313472085750511,[17]
small,20,1.0,0.0,5,451.1769483089447,0.0072204545140266,0.027822907320593,0.0008226252095351,0.0175463430179447,0.4246641024574151,0.0064026322215795,0.017024321815387,0.0003313211682099,0.0095984647839983,0.2978743407803047,"[17, 12, 10, 16, 8]"
small,20,1.0,0.0,10,822.1170289516449,0.0079260785132646,0.0281425061203465,0.0008469378064001,0.0181319666430628,0.4429065154058307,0.0,0.0118407209853012,0.0001768886682507,0.0060934770011605,0.2429637320188228,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,20,1.0,0.25,1,91.2045841217041,0.0138502717018127,0.0289697102847872,0.0008989513206685,0.0184014425188412,0.4371615714907107,0.0007799000595696,0.0291784773669006,0.0009040509488751,0.0184533331392552,0.434688991647972,[17]
small,20,1.0,0.25,5,451.2078604698181,0.005670175421983,0.0297166726033764,0.0009355832757803,0.0186290182070532,0.4423196041502347,4.543539762380533e-05,0.0179695550839539,0.0003657600028464,0.0096979530463958,0.2788681649281475,"[17, 12, 10, 16, 8]"
small,20,1.0,0.25,10,823.8915371894836,0.0060932575725018,0.0293152152792131,0.0009247698078456,0.0185697338735575,0.4372201282956875,0.0,0.0093471022430325,0.0001091595597655,0.0048576420935684,0.1942505531362715,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,20,1.0,0.5,1,92.2272264957428,0.0026319485623389,0.0260259535632849,0.0007251223983482,0.0166240742769064,0.4151809764581899,0.0125540792942047,0.0257408989483442,0.0006998956828557,0.0164282246143557,0.411728080928343,[17]
small,20,1.0,0.5,5,454.222873210907,0.0089619196951389,0.0242663965642982,0.0006297841066718,0.0155107204384608,0.4055752041703913,0.0011730446713045,0.0173350785628136,0.0003332304727804,0.0106646937730283,0.3264011848439807,"[17, 12, 10, 16, 8]"
small,20,1.0,0.5,10,822.632246017456,0.012915208004415,0.0251829602927501,0.0006918288499643,0.0161255367223502,0.410709629220766,0.0,0.0120916452793523,0.0001635543223503,0.0067501084638272,0.2629108809302447,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,20,1.0,0.75,1,92.95537638664246,0.0039995945990085,0.0230971729678855,0.000561548346882,0.0149302006072556,0.3972359066474322,0.0093303211033344,0.0233914852547261,0.0005777408971247,0.0150088656135588,0.4013893378989549,[17]
small,20,1.0,0.75,5,454.05708408355713,0.0108601171523332,0.0231555030334369,0.0005656756474683,0.015003012450453,0.3989526128137332,0.0014301642077043,0.0163791987688714,0.0002868746758916,0.0103272451676599,0.3355224751693415,"[17, 12, 10, 16, 8]"
small,20,1.0,0.75,10,821.9962735176086,0.0059456783346831,0.0231576357764697,0.0005654947537215,0.0149639696567593,0.3954775058225149,0.0,0.0117941616818588,0.0001521330672841,0.0068209755700081,0.2689392535173427,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,40,0.25,0.0,1,47.39379477500916,0.0013192038750275,0.0652933569731223,0.0046143662797524,0.0385668522911878,0.3138961912548329,0.0017137412214651,0.0653658288774496,0.0046589331293384,0.0384929047775917,0.3162497632982162,[17]
small,40,0.25,0.0,5,233.20339488983157,0.0016581999370828,0.0657498640137721,0.0047151064355866,0.0386856237445436,0.3157927321059901,0.0006170907872729,0.048137006338873,0.0026265421892831,0.0253201079737538,0.2200381656643336,"[17, 12, 10, 16, 8]"
small,40,0.25,0.0,10,422.8882231712341,0.0012115484569221,0.0655200078325993,0.0046722762601747,0.0384462289272371,0.3141278805191524,0.0,0.030433598604577,0.0010923541485869,0.0129651710408426,0.1332966796407033,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,40,0.25,0.25,1,47.87459635734558,0.0012979861348867,0.067535936882128,0.0049160163757173,0.039639325237521,0.3224906899875175,0.0015491306548938,0.0683003289816512,0.0051202301002025,0.0398746270292113,0.3201788702547304,[17]
small,40,0.25,0.25,5,234.53719663619995,0.0017736239824444,0.0691694347557121,0.0051858457003051,0.0400932045792941,0.3225737692165497,0.0,0.046067599821973,0.0023938521089704,0.0229015370988502,0.2052632142096127,"[17, 12, 10, 16, 8]"
small,40,0.25,0.25,10,425.5117287635803,0.0018114565173164,0.067396067229465,0.0049673579567598,0.0401854577831961,0.3263651706434494,0.0,0.0220381235954815,0.0006205813731335,0.0097477208411598,0.109354554088388,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,40,0.25,0.5,1,47.60361051559448,0.0019113089656457,0.0622151196415341,0.0041924874616133,0.036275815448589,0.3006643477603945,0.0021765194833278,0.0612759078817677,0.0040812852520523,0.035823336917557,0.2974379528410911,[17]
small,40,0.25,0.5,5,233.49868488311768,0.0008354596793651,0.0613879370403728,0.0040953191305679,0.035657367610106,0.296690634681395,0.0009374426444992,0.0461820401747902,0.0023562522374671,0.0249690211847281,0.2208440009027298,"[17, 12, 10, 16, 8]"
small,40,0.25,0.5,10,422.8618876934052,0.0019940854981541,0.0614027492077389,0.0041105304192461,0.0357113845246249,0.2968015172084955,0.0,0.0286680746823038,0.0009034291714938,0.0139417302814803,0.1420989987152825,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,40,0.25,0.75,1,47.46885013580322,0.0010899507906287,0.0581284217636948,0.0035231245555007,0.0337566944558002,0.2858382687570241,0.0018718491774052,0.0582213579895308,0.0035283302663831,0.0338177346028995,0.2856721620749048,[17]
small,40,0.25,0.75,5,232.68470454216003,0.0014774196315556,0.0577072871923057,0.0034791327256348,0.0332682866851342,0.2829887217928647,0.0003579074109438,0.0425427616186102,0.0019322771142445,0.0233350626540441,0.2157476570874839,"[17, 12, 10, 16, 8]"
small,40,0.25,0.75,10,423.7839436531067,0.0009674971806816,0.0582031034852735,0.0035299800751658,0.0338496543880172,0.28648320469339,0.0,0.0310455399197146,0.0010228138841662,0.0150024601047684,0.1534564686770162,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,40,0.5,0.0,1,95.27949285507202,0.0031446740031242,0.0517535196927632,0.0029408262500483,0.0320373856701958,0.3580779681438523,0.005605885758996,0.0502407755166095,0.00274218757483,0.0315460195698454,0.3573203896526599,[17]
small,40,0.5,0.0,5,466.0775721073151,0.0025776331312954,0.05015242857448,0.0027531032584624,0.0310472688055048,0.3515799854902505,0.0,0.0360776069635784,0.0014972777822932,0.0194398709401179,0.2406026795476621,"[17, 12, 10, 16, 8]"
small,40,0.5,0.0,10,854.2330160140991,0.0013109691208228,0.0501731036935798,0.0027589118614145,0.0308725894189918,0.3508109787170663,0.0,0.0244808837036071,0.0007287411585439,0.0106240025034147,0.1560722429970944,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,40,0.5,0.25,1,95.51720547676086,0.0,0.0501224302584887,0.0027383715097285,0.0310684672931872,0.351321651464774,0.0073472606018185,0.0518670437790081,0.0029354837067233,0.0320368109944711,0.3598233601199457,[17]
small,40,0.5,0.25,5,466.9327611923218,0.0026935869827866,0.052410803882235,0.0029879267320309,0.0323097502416272,0.3627130290251915,0.0,0.0388809264013447,0.001731892510141,0.0208293849785816,0.2507280670420122,"[17, 12, 10, 16, 8]"
small,40,0.5,0.25,10,847.0764634609222,0.0038666620384901,0.0506323652294243,0.0027871991731136,0.0315743211282302,0.3562821623606669,0.0,0.0219791006620257,0.0005854118853829,0.0094848609483978,0.1348334336726845,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,40,0.5,0.5,1,94.88748216629028,0.0018476390978321,0.0464874697233237,0.0023524950251411,0.0287714441008162,0.3335039180324461,0.0021071089431643,0.047022233275326,0.0024178922338073,0.028963908834552,0.3325263299438012,[17]
small,40,0.5,0.5,5,464.6343107223511,0.0026921457611024,0.0460862916907175,0.0022954828715779,0.0283064876772564,0.3308150318772188,0.0006887625204399,0.0361486802330109,0.0014657523441219,0.0199857168843806,0.2505158266321327,"[17, 12, 10, 16, 8]"
small,40,0.5,0.5,10,849.402872800827,0.0023908845614641,0.0466489566285411,0.0023512953642443,0.0286640349944684,0.3336718173226556,0.0,0.0226592178234263,0.000565498235449,0.0112064887885662,0.1730828780827483,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,40,0.5,0.75,1,95.07685446739195,0.0032530589960515,0.0438922452740058,0.002011014937079,0.0266927679446591,0.3196698925535799,0.0026046757120639,0.0442241737379023,0.0020390816943092,0.0268609388782214,0.3198234380662137,[17]
small,40,0.5,0.75,5,467.1350107192993,0.0020314287394285,0.0439000972958064,0.0020078151566385,0.0266261889039426,0.318827793925406,0.0003183977096341,0.0327740822303261,0.0011436642313807,0.0185388952151932,0.2481046765966528,"[17, 12, 10, 16, 8]"
small,40,0.5,0.75,10,850.577329158783,0.003621366340667,0.0442838451217273,0.0020509337140662,0.0266688332492364,0.3174708246741326,0.0,0.022013807836098,0.0005110712939263,0.0114709024368593,0.1775264624466359,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,40,0.75,0.0,1,135.97952008247375,0.0065388353541493,0.0355546446158052,0.0013762621066728,0.0227949608409478,0.4356676749762486,0.0055786650627851,0.0367005625140194,0.0014844658796118,0.0237698409616297,0.4454248745344519,[17]
small,40,0.75,0.0,5,686.3762335777283,0.0039987214840948,0.0358958769482345,0.001419425155263,0.023002820731391,0.4382167275665807,0.0030166718643158,0.0250100807748446,0.0007233212997075,0.0142126256683328,0.2933686296989527,"[17, 12, 10, 16, 8]"
small,40,0.75,0.0,10,1247.8816730976105,0.0040940409526228,0.0364425457777683,0.0014219983491245,0.0229674701838103,0.4367226955662867,0.0,0.0150660781679423,0.0002547982490046,0.0070254035526886,0.1926815493892745,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
